scene,pose_index,ego_x,ego_y,ego_z,ego_yaw,num_points_raw,num_points_valid,num_invalid_dropped,file
scene_1,59,-30177.43359375,-43842.07421875,12203.0634765625,120.56830596923828,250425.59999999998,208688,41737.59999999998,/content/hackathon/cleaned/scene_1/frame_059.npz
scene_1,60,-28805.8125,-45889.375,13242.2646484375,121.7546157836914,220633.19999999998,183861,36772.19999999998,/content/hackathon/cleaned/scene_1/frame_060.npz
scene_1,61,-27148.2421875,-34052.3125,10020.7646484375,89.73686981201172,275055.6,229213,45842.59999999998,/content/hackathon/cleaned/scene_1/frame_061.npz
scene_1,62,-26543.89453125,-1620.3480224609375,10000.0,-95.17977142333984,287718.0,239765,47953.0,/content/hackathon/cleaned/scene_1/frame_062.npz
scene_1,63,-24947.5,-3902.515869140625,10000.0,-124.59876251220705,289716.0,241430,48286.0,/content/hackathon/cleaned/scene_1/frame_063.npz
scene_1,64,-22613.224609375,-39778.11328125,11755.390625,61.95964431762695,271038.0,225865,45173.0,/content/hackathon/cleaned/scene_1/frame_064.npz
scene_1,65,-22393.353515625,-5618.236328125,10000.0,-164.38729858398438,275932.8,229944,45988.79999999999,/content/hackathon/cleaned/scene_1/frame_065.npz
scene_1,66,-22343.0,25794.154296875,10000.0,86.06072998046875,357069.6,297558,59511.59999999998,/content/hackathon/cleaned/scene_1/frame_066.npz
scene_1,67,-20838.685546875,-3995.847412109375,10000.0,-154.75538635253906,274302.0,228585,45717.0,/content/hackathon/cleaned/scene_1/frame_067.npz
scene_1,68,-20034.068359375,-26715.509765625,10000.0,-132.5414581298828,349012.8,290844,58168.79999999999,/content/hackathon/cleaned/scene_1/frame_068.npz
scene_1,69,-19134.634765625,-20245.865234375,10000.0,21.7626953125,335491.2,279576,55915.20000000001,/content/hackathon/cleaned/scene_1/frame_069.npz
scene_1,70,-16179.17578125,-7924.77587890625,10000.0,-83.3761215209961,346629.6,288858,57771.59999999998,/content/hackathon/cleaned/scene_1/frame_070.npz
scene_1,71,-15400.8330078125,-3385.025634765625,10000.0,-163.1187744140625,274758.0,228965,45793.0,/content/hackathon/cleaned/scene_1/frame_071.npz
scene_1,72,-14640.109375,-24572.125,10000.0,61.247989654541016,300234.0,250195,50039.0,/content/hackathon/cleaned/scene_1/frame_072.npz
scene_1,73,-12472.8154296875,-38141.98828125,12627.365234375,-174.24234008789062,306957.6,255798,51159.59999999998,/content/hackathon/cleaned/scene_1/frame_073.npz
scene_1,74,-8788.623046875,38901.90625,10000.0,57.461082458496094,285186.0,237655,47531.0,/content/hackathon/cleaned/scene_1/frame_074.npz
scene_1,75,-8038.00732421875,-5472.568359375,10000.0,-175.66390991210938,272400.0,227000,45400.0,/content/hackathon/cleaned/scene_1/frame_075.npz
scene_1,76,-5061.71240234375,20962.421875,10000.0,160.2761688232422,277429.2,231191,46238.20000000001,/content/hackathon/cleaned/scene_1/frame_076.npz
scene_1,77,-4024.562255859375,22445.3515625,10000.0,-13.033595085144045,292388.39999999997,243657,48731.399999999965,/content/hackathon/cleaned/scene_1/frame_077.npz
scene_1,78,-40.66158676147461,34905.07421875,10000.0,-160.69601440429688,268017.6,223348,44669.59999999998,/content/hackathon/cleaned/scene_1/frame_078.npz
scene_1,79,1154.2742919921875,1776.2598876953125,10000.0,43.9891471862793,303040.8,252534,50506.79999999999,/content/hackathon/cleaned/scene_1/frame_079.npz
scene_1,80,1206.830322265625,-664.0382690429688,10000.0,1.5416203737258911,369590.39999999997,307992,61598.399999999965,/content/hackathon/cleaned/scene_1/frame_080.npz
scene_1,81,2461.68798828125,51252.21484375,10000.0,-139.05325317382812,289449.6,241208,48241.59999999998,/content/hackathon/cleaned/scene_1/frame_081.npz
scene_1,82,7699.3173828125,26609.63671875,10000.0,-43.1941032409668,314431.2,262026,52405.20000000001,/content/hackathon/cleaned/scene_1/frame_082.npz
scene_1,83,8457.76953125,8003.0634765625,10000.0,46.59192657470703,301756.8,251464,50292.79999999999,/content/hackathon/cleaned/scene_1/frame_083.npz
scene_1,84,9534.9052734375,4601.65673828125,10000.0,-45.76114654541016,441915.6,368263,73652.59999999998,/content/hackathon/cleaned/scene_1/frame_084.npz
scene_1,85,10517.3916015625,-8042.65771484375,10000.0,63.81712341308594,362148.0,301790,60358.0,/content/hackathon/cleaned/scene_1/frame_085.npz
scene_1,86,10880.734375,19357.376953125,10000.0,-16.00714111328125,347986.8,289989,57997.79999999999,/content/hackathon/cleaned/scene_1/frame_086.npz
scene_1,87,11800.9794921875,-11501.15234375,11223.0380859375,-166.7003173828125,287283.6,239403,47880.59999999998,/content/hackathon/cleaned/scene_1/frame_087.npz
scene_1,88,13212.4658203125,22306.658203125,10000.0,-48.89828872680664,369068.39999999997,307557,61511.399999999965,/content/hackathon/cleaned/scene_1/frame_088.npz
scene_1,89,15733.5498046875,22065.486328125,10000.0,-69.7746810913086,373272.0,311060,62212.0,/content/hackathon/cleaned/scene_1/frame_089.npz
scene_1,90,17442.41015625,-398.6395263671875,12150.6171875,178.39566040039062,241797.59999999998,201498,40299.59999999998,/content/hackathon/cleaned/scene_1/frame_090.npz
scene_1,91,17595.59375,37434.96484375,10000.0,-90.49625396728516,293205.6,244338,48867.59999999998,/content/hackathon/cleaned/scene_1/frame_091.npz
scene_1,92,18046.1875,15458.048828125,10000.0,107.13131713867188,285319.2,237766,47553.20000000001,/content/hackathon/cleaned/scene_1/frame_092.npz
scene_1,93,25673.216796875,678.4796752929688,15427.7822265625,-175.0187225341797,179582.4,149652,29930.399999999994,/content/hackathon/cleaned/scene_1/frame_093.npz
scene_1,94,26165.21484375,42309.7421875,10000.0,-49.49155426025391,299521.2,249601,49920.20000000001,/content/hackathon/cleaned/scene_1/frame_094.npz
scene_1,95,30565.259765625,13138.8974609375,10857.9775390625,67.65458679199219,253650.0,211375,42275.0,/content/hackathon/cleaned/scene_1/frame_095.npz
scene_1,96,30587.763671875,62575.28515625,10000.0,-74.4589614868164,287554.8,239629,47925.79999999999,/content/hackathon/cleaned/scene_1/frame_096.npz
scene_1,97,34890.09765625,23650.16796875,10000.0,-160.54647827148438,299937.6,249948,49989.59999999998,/content/hackathon/cleaned/scene_1/frame_097.npz
scene_1,98,39273.4375,59509.12109375,10028.0478515625,-118.55057525634766,271336.8,226114,45222.79999999999,/content/hackathon/cleaned/scene_1/frame_098.npz
scene_1,99,71417.3359375,66770.9375,10000.0,-10.874415397644045,13635.6,11363,2272.6000000000004,/content/hackathon/cleaned/scene_1/frame_099.npz
scene_10,0,-200781.203125,-50055.87890625,21544.142578125,-14.424566268920898,338775.6,282313,56462.59999999998,/content/hackathon/cleaned/scene_10/frame_000.npz
scene_10,1,-200707.90625,-145051.84375,16184.9697265625,59.234134674072266,279504.0,232920,46584.0,/content/hackathon/cleaned/scene_10/frame_001.npz
scene_10,2,-199674.6875,-65426.10546875,16002.3349609375,-42.46569442749024,290610.0,242175,48435.0,/content/hackathon/cleaned/scene_10/frame_002.npz
scene_10,3,-198033.546875,-108881.671875,16440.041015625,56.66337585449219,273814.8,228179,45635.79999999999,/content/hackathon/cleaned/scene_10/frame_003.npz
scene_10,4,-195031.5625,-64889.62890625,17055.423828125,59.85529708862305,454634.39999999997,378862,75772.39999999997,/content/hackathon/cleaned/scene_10/frame_004.npz
scene_10,5,-190276.859375,-149709.140625,17273.154296875,9.36799144744873,243512.4,202927,40585.399999999994,/content/hackathon/cleaned/scene_10/frame_005.npz
scene_10,6,-188727.1875,-123825.3125,15273.328125,90.71109771728516,366056.39999999997,305047,61009.399999999965,/content/hackathon/cleaned/scene_10/frame_006.npz
scene_10,7,-183603.578125,-47130.5859375,22509.732421875,-97.80079650878906,171159.6,142633,28526.600000000006,/content/hackathon/cleaned/scene_10/frame_007.npz
scene_10,8,-183319.15625,-87463.8203125,14482.3447265625,111.3499526977539,354830.39999999997,295692,59138.399999999965,/content/hackathon/cleaned/scene_10/frame_008.npz
scene_10,9,-173788.515625,-145880.40625,14303.9130859375,-9.8992919921875,325117.2,270931,54186.20000000001,/content/hackathon/cleaned/scene_10/frame_009.npz
scene_10,10,-171116.234375,-98214.328125,14549.185546875,-13.926050186157228,267621.6,223018,44603.59999999998,/content/hackathon/cleaned/scene_10/frame_010.npz
scene_10,11,-170259.828125,-157460.75,15251.072265625,-130.40061950683594,350175.6,291813,58362.59999999998,/content/hackathon/cleaned/scene_10/frame_011.npz
scene_10,12,-169841.09375,-131928.9375,15760.2861328125,-92.68907928466795,316989.6,264158,52831.59999999998,/content/hackathon/cleaned/scene_10/frame_012.npz
scene_10,13,-169747.375,-68927.4375,12768.8310546875,44.21337890625,345255.6,287713,57542.59999999998,/content/hackathon/cleaned/scene_10/frame_013.npz
scene_10,14,-168835.84375,50520.4921875,22681.857421875,-107.59547424316406,534987.6,445823,89164.59999999998,/content/hackathon/cleaned/scene_10/frame_014.npz
scene_10,15,-167511.171875,-15166.08984375,23316.46875,75.64567565917969,356161.2,296801,59360.20000000001,/content/hackathon/cleaned/scene_10/frame_015.npz
scene_10,17,-164882.484375,-17241.029296875,23097.421875,-24.590896606445312,136410.0,113675,22735.0,/content/hackathon/cleaned/scene_10/frame_017.npz
scene_10,18,-163484.9375,-40286.7578125,16849.1796875,62.48501968383789,382280.39999999997,318567,63713.399999999965,/content/hackathon/cleaned/scene_10/frame_018.npz
scene_10,19,-162779.375,59323.3828125,18599.833984375,-116.50479888916016,474202.8,395169,79033.79999999999,/content/hackathon/cleaned/scene_10/frame_019.npz
scene_10,20,-161309.125,-28778.09375,16027.4228515625,42.24996948242188,522288.0,435240,87048.0,/content/hackathon/cleaned/scene_10/frame_020.npz
scene_10,21,-161185.53125,-148363.953125,14804.7587890625,-133.4967803955078,340180.8,283484,56696.79999999999,/content/hackathon/cleaned/scene_10/frame_021.npz
scene_10,22,-159676.15625,-150004.8125,15408.2734375,161.85604858398438,314371.2,261976,52395.20000000001,/content/hackathon/cleaned/scene_10/frame_022.npz
scene_10,23,-158581.6875,-107114.5859375,14768.4716796875,45.35348129272461,235044.0,195870,39174.0,/content/hackathon/cleaned/scene_10/frame_023.npz
scene_10,24,-154039.359375,19808.29296875,23733.427734375,-120.95079040527344,426162.0,355135,71027.0,/content/hackathon/cleaned/scene_10/frame_024.npz
scene_10,25,-153796.625,-98881.8203125,13614.8408203125,-93.02873229980467,286286.39999999997,238572,47714.399999999965,/content/hackathon/cleaned/scene_10/frame_025.npz
scene_10,26,-150775.765625,-29019.630859375,18381.037109375,115.69623565673828,378325.2,315271,63054.20000000001,/content/hackathon/cleaned/scene_10/frame_026.npz
scene_10,27,-149151.046875,-128513.859375,13249.4765625,-139.99513244628906,334794.0,278995,55799.0,/content/hackathon/cleaned/scene_10/frame_027.npz
scene_10,28,-148950.4375,-114219.4921875,12291.2421875,-79.3265609741211,322966.8,269139,53827.79999999999,/content/hackathon/cleaned/scene_10/frame_028.npz
scene_10,29,-148106.6875,18993.62890625,19224.0078125,51.29819107055664,274789.2,228991,45798.20000000001,/content/hackathon/cleaned/scene_10/frame_029.npz
scene_10,30,-147676.265625,23073.9921875,19048.794921875,-60.3916244506836,364258.8,303549,60709.79999999999,/content/hackathon/cleaned/scene_10/frame_030.npz
scene_10,31,-147307.34375,-138638.578125,12155.3740234375,70.53076934814453,321777.6,268148,53629.59999999998,/content/hackathon/cleaned/scene_10/frame_031.npz
scene_10,32,-146844.234375,70006.09375,11066.140625,-52.57248306274414,334400.39999999997,278667,55733.399999999965,/content/hackathon/cleaned/scene_10/frame_032.npz
scene_10,33,-146602.171875,59888.484375,12648.537109375,4.844390392303467,279418.8,232849,46569.79999999999,/content/hackathon/cleaned/scene_10/frame_033.npz
scene_10,34,-145279.125,41397.46484375,16697.2890625,-179.87754821777344,489853.19999999995,408211,81642.19999999995,/content/hackathon/cleaned/scene_10/frame_034.npz
scene_10,35,-142807.78125,8800.681640625,18240.275390625,106.830078125,368158.8,306799,61359.79999999999,/content/hackathon/cleaned/scene_10/frame_035.npz
scene_10,36,-142092.609375,-27134.80078125,15565.462890625,157.5658721923828,449173.2,374311,74862.20000000001,/content/hackathon/cleaned/scene_10/frame_036.npz
scene_10,37,-140585.0625,71648.53125,11468.4365234375,-84.7430191040039,360211.2,300176,60035.20000000001,/content/hackathon/cleaned/scene_10/frame_037.npz
scene_10,38,-140486.53125,40808.83203125,14651.0146484375,87.29812622070312,261133.19999999998,217611,43522.19999999998,/content/hackathon/cleaned/scene_10/frame_038.npz
scene_10,39,-139493.671875,-129583.171875,11912.365234375,-148.5705108642578,369114.0,307595,61519.0,/content/hackathon/cleaned/scene_10/frame_039.npz
scene_10,40,-139331.5625,-142903.28125,13927.8076171875,121.86837005615234,289454.39999999997,241212,48242.399999999965,/content/hackathon/cleaned/scene_10/frame_040.npz
scene_10,41,-137420.734375,-158481.921875,15366.6689453125,93.4653549194336,270271.2,225226,45045.20000000001,/content/hackathon/cleaned/scene_10/frame_041.npz
scene_10,42,-137265.328125,-107412.0703125,11275.412109375,-107.47508239746094,331095.6,275913,55182.59999999998,/content/hackathon/cleaned/scene_10/frame_042.npz
scene_10,43,-136093.515625,-119290.5859375,11262.8359375,136.7549591064453,331551.6,276293,55258.59999999998,/content/hackathon/cleaned/scene_10/frame_043.npz
scene_10,44,-135780.9375,-36322.171875,12427.826171875,142.29893493652344,439748.39999999997,366457,73291.39999999997,/content/hackathon/cleaned/scene_10/frame_044.npz
scene_10,45,-135724.125,-138894.9375,13188.8291015625,149.36697387695312,304917.6,254098,50819.59999999998,/content/hackathon/cleaned/scene_10/frame_045.npz
scene_10,46,-134896.765625,-3412.392822265625,17639.919921875,-135.57708740234375,342646.8,285539,57107.79999999999,/content/hackathon/cleaned/scene_10/frame_046.npz
scene_10,47,-116761.5546875,23661.525390625,17883.5234375,-174.8875732421875,291415.2,242846,48569.20000000001,/content/hackathon/cleaned/scene_10/frame_047.npz
scene_10,48,-108910.21875,38489.609375,11529.3701171875,67.08566284179688,347697.6,289748,57949.59999999998,/content/hackathon/cleaned/scene_10/frame_048.npz
scene_10,49,-108650.109375,-49590.421875,10000.0,107.00304412841795,309936.0,258280,51656.0,/content/hackathon/cleaned/scene_10/frame_049.npz
scene_10,50,-100727.3984375,53573.890625,12783.046875,18.81545066833496,219832.8,183194,36638.79999999999,/content/hackathon/cleaned/scene_10/frame_050.npz
scene_10,51,-100601.265625,-112262.703125,11349.208984375,116.41809844970705,292612.8,243844,48768.79999999999,/content/hackathon/cleaned/scene_10/frame_051.npz
scene_10,52,-98684.7265625,-71823.8828125,10287.90625,-125.58566284179688,316327.2,263606,52721.20000000001,/content/hackathon/cleaned/scene_10/frame_052.npz
scene_10,53,-96371.8515625,-14859.7236328125,10000.0,34.39826965332031,268275.6,223563,44712.59999999998,/content/hackathon/cleaned/scene_10/frame_053.npz
scene_10,54,-96234.375,-40027.37890625,10000.0,168.8575897216797,304414.8,253679,50735.79999999999,/content/hackathon/cleaned/scene_10/frame_054.npz
scene_10,55,-95451.4375,40948.85546875,10000.0,162.57591247558594,429140.39999999997,357617,71523.39999999997,/content/hackathon/cleaned/scene_10/frame_055.npz
scene_10,56,-95185.609375,66715.9140625,12543.865234375,-85.24889373779297,232527.6,193773,38754.600000000006,/content/hackathon/cleaned/scene_10/frame_056.npz
scene_10,57,-93721.25,44222.3046875,10000.0,92.63829040527344,359589.6,299658,59931.59999999998,/content/hackathon/cleaned/scene_10/frame_057.npz
scene_10,58,-93550.4765625,-18626.154296875,10000.0,44.111915588378906,272179.2,226816,45363.20000000001,/content/hackathon/cleaned/scene_10/frame_058.npz
scene_10,59,-92217.5390625,66823.0546875,12393.3037109375,14.767090797424316,250722.0,208935,41787.0,/content/hackathon/cleaned/scene_10/frame_059.npz
scene_10,60,-91980.6953125,53036.078125,10000.0,26.553014755249023,307513.2,256261,51252.20000000001,/content/hackathon/cleaned/scene_10/frame_060.npz
scene_10,61,-88149.359375,39460.41796875,10000.0,83.29913330078125,322297.2,268581,53716.20000000001,/content/hackathon/cleaned/scene_10/frame_061.npz
scene_10,62,-87648.0625,37379.828125,10000.0,159.51840209960938,392608.8,327174,65434.79999999999,/content/hackathon/cleaned/scene_10/frame_062.npz
scene_10,63,-87289.8984375,38174.44140625,10000.0,95.08544158935548,328233.6,273528,54705.59999999998,/content/hackathon/cleaned/scene_10/frame_063.npz
scene_10,64,-86001.9375,-5589.94921875,10000.0,27.044919967651367,270080.39999999997,225067,45013.399999999965,/content/hackathon/cleaned/scene_10/frame_064.npz
scene_10,65,-85728.4296875,15366.8427734375,10000.0,-50.14393615722656,253971.59999999998,211643,42328.59999999998,/content/hackathon/cleaned/scene_10/frame_065.npz
scene_10,66,-85432.8203125,30692.986328125,10000.0,100.49522399902344,312352.8,260294,52058.79999999999,/content/hackathon/cleaned/scene_10/frame_066.npz
scene_10,67,-82782.1484375,16683.244140625,10000.0,-59.859981536865234,251744.4,209787,41957.399999999994,/content/hackathon/cleaned/scene_10/frame_067.npz
scene_10,68,-82197.7578125,61607.9296875,10000.0,43.1244010925293,299779.2,249816,49963.20000000001,/content/hackathon/cleaned/scene_10/frame_068.npz
scene_10,69,-79115.8046875,42098.65234375,10000.0,175.20228576660156,358551.6,298793,59758.59999999998,/content/hackathon/cleaned/scene_10/frame_069.npz
scene_10,70,-78949.6171875,62568.6953125,10000.0,49.80647277832031,289538.39999999997,241282,48256.399999999965,/content/hackathon/cleaned/scene_10/frame_070.npz
scene_10,71,-77966.578125,13377.9755859375,10000.0,-70.66559600830078,256363.19999999998,213636,42727.19999999998,/content/hackathon/cleaned/scene_10/frame_071.npz
scene_10,72,-77674.03125,57809.12109375,10000.0,-94.6776123046875,273024.0,227520,45504.0,/content/hackathon/cleaned/scene_10/frame_072.npz
scene_10,73,-75975.90625,24256.412109375,10000.0,101.70789337158205,292236.0,243530,48706.0,/content/hackathon/cleaned/scene_10/frame_073.npz
scene_10,74,-75710.8046875,2595.75341796875,10000.0,-40.09676361083984,265989.6,221658,44331.59999999998,/content/hackathon/cleaned/scene_10/frame_074.npz
scene_10,75,-74596.0703125,39133.6640625,10000.0,173.8109893798828,331526.39999999997,276272,55254.399999999965,/content/hackathon/cleaned/scene_10/frame_075.npz
scene_10,76,-74257.15625,-8474.646484375,10000.0,85.5828857421875,257648.4,214707,42941.399999999994,/content/hackathon/cleaned/scene_10/frame_076.npz
scene_10,77,-74122.484375,47773.13671875,10000.0,-121.74591827392578,307173.6,255978,51195.59999999998,/content/hackathon/cleaned/scene_10/frame_077.npz
