scene,pose_index,frame_file,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label,num_points
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,148.458768728014,133.63088487341872,-3.5475024431515694,8.738813254999457,9.4821043566875,1.094212420697533,0.0,1,Cable,16
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,154.94881542536143,142.03813563207888,-27.90914828721676,3.1673160131756504,9.62930854490699,0.9487912517285793,0.0,1,Cable,10
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,146.15208602342722,126.3536406923476,-9.245572167614776,4.898672214006183,14.698748088968586,1.426231218949928,0.0,1,Cable,17
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,171.8727355072126,117.47968942045456,-28.96336510433343,3.1095791751153143,9.615177555274188,0.2673144809117502,0.0,1,Cable,7
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,195.1797780335196,110.11483587921217,-20.369777129509536,1.769850460260443,5.379727523587945,0.1600826776529373,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,220.8268908830688,101.98230916291487,-11.722246737521989,1.1414737167980746,3.4009899235082344,0.1338399516638055,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,197.9428333359625,128.05180597559956,-29.420429557418743,0.8721372610081204,2.136474521299704,0.1094058929498693,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,286.2580529303633,80.67320615645026,-11.725859775936607,1.2461394675848965,3.615242490453454,0.1011443540775633,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,193.0617797520539,110.5031804581179,-29.443435163534414,2.5468010567527983,7.663682076678867,0.1597339291975572,0.0,1,Cable,6
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,182.4810369768564,114.28871825506845,-20.04370049001573,0.6756881008925149,2.319490643594719,0.0146142591553051,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,190.199105823238,111.97884455391988,-11.103748368006432,1.423876338252441,4.111198345172312,0.064642858216839,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,212.49039795789545,123.25467827145422,-29.78540510285428,1.8660386307982009,5.669324781437155,0.1901715835590529,0.0,1,Cable,4
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,205.7579149390382,125.23455806277256,-20.480780145401244,1.442360641661196,4.907362295086983,0.1232747883676808,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,176.3069994393893,129.37404847595295,-5.459555955116841,1.5571367178579578,4.909915791853422,0.1522029382830769,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,209.4943549686789,105.46702412810212,-20.68515208173396,1.2428147558348144,4.358763918192864,0.2115497299965696,0.0,1,Cable,3
scene_1,3,processed/scene_1/frame_003.npz,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,164.5916122963425,129.2804835805974,-35.65894842147827,20.25373600269893,10.013039636550346,62.72580432891846,1.2129684427592613,2,Electric Pole,1593
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,265.1262916084916,-0.0987973476774408,-11.087072394788263,5.683920662896099,3.977493075390385,22.80381388962269,-2.519434086204801,0,Antenna,57
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,147.87826525546606,-97.4674055303114,42.761410656770494,1.0203467782774285,2.7837333221850145,0.4481659408358212,0.0,1,Cable,4
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,143.21999925850616,-90.2175135675714,17.782530878923435,1.184408300200559,3.9862194897957854,0.5994064469340827,0.0,1,Cable,5
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,139.68504233958015,-107.8720592004684,26.668681008654,1.3579585203591478,4.177166141700326,0.6666381909574497,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,204.65810809875,-128.42146734367543,25.675806838288423,3.2345272667620577,10.309302442883876,1.4659655471224404,0.0,1,Cable,6
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,129.16218792244666,-91.50010861300294,45.95470067963836,0.558132597937373,1.9826136952965208,0.3352794337328646,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,127.79666726753916,-104.14254916303956,28.531034872154947,2.087963581633957,6.432370071088784,1.0715299253794477,0.0,1,Cable,8
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,185.28025047690303,-103.94575755554902,20.18693653149889,1.5612682939964344,4.980297448490092,0.7865940554114594,0.0,1,Cable,4
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,197.433046475416,-126.35430718470676,17.599558104456897,1.457918055276636,4.402936988006019,0.6910138718082024,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,136.02739900587233,-106.51230627556689,36.42772338469996,6.65575691870275,20.63836317117228,3.375243356146278,0.0,1,Cable,13
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,153.00319076180585,-93.68400030743771,25.3220500310696,2.12448819734648,7.006186374157352,1.1071782583527217,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,0.0,0.0,0.0,0.0,131.01836040283555,-86.65249746132932,28.857027351543948,0.5243484009677246,1.3891840784129386,0.2441318244346888,0.0,1,Cable,4
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,147.87826525546606,-97.4674055303114,42.761410656770494,1.0203467782774285,2.7837333221850145,0.4481659408358212,0.0,1,Cable,4
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,143.21999925850616,-90.2175135675714,17.782530878923435,1.184408300200559,3.9862194897957854,0.5994064469340827,0.0,1,Cable,5
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,139.68504233958015,-107.8720592004684,26.668681008654,1.3579585203591478,4.177166141700326,0.6666381909574497,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,204.65810809875,-128.42146734367543,25.675806838288423,3.2345272667620577,10.309302442883876,1.4659655471224404,0.0,1,Cable,6
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,129.16218792244666,-91.50010861300294,45.95470067963836,0.558132597937373,1.9826136952965208,0.3352794337328646,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,127.79666726753916,-104.14254916303956,28.531034872154947,2.087963581633957,6.432370071088784,1.0715299253794477,0.0,1,Cable,8
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,185.28025047690303,-103.94575755554902,20.18693653149889,1.5612682939964344,4.980297448490092,0.7865940554114594,0.0,1,Cable,4
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,197.433046475416,-126.35430718470676,17.599558104456897,1.457918055276636,4.402936988006019,0.6910138718082024,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,136.02739900587233,-106.51230627556689,36.42772338469996,6.65575691870275,20.63836317117228,3.375243356146278,0.0,1,Cable,13
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,153.00319076180585,-93.68400030743771,25.3220500310696,2.12448819734648,7.006186374157352,1.1071782583527217,0.0,1,Cable,3
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,131.01836040283555,-86.65249746132932,28.857027351543948,0.5243484009677246,1.3891840784129386,0.2441318244346888,0.0,1,Cable,4
scene_1,4,processed/scene_1/frame_004.npz,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,126.5577964742117,-94.4894230541603,18.95634698867798,19.64062062227985,8.74317182266006,56.66254711151123,1.2485172455594098,2,Electric Pole,2934
scene_1,5,processed/scene_1/frame_005.npz,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,26.480306463124453,-0.3718591474960162,-0.3674807548522949,6.838887974162105,7.986174539427097,26.99603748321533,1.330082933655491,0,Antenna,15095
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,31.027018567541027,-74.80091876981413,-7.042875470919636,6.722274127731836,3.0174101032054814,1.4731842956856678,0.0,1,Cable,5
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,26.255383953582605,-59.50993550952828,-5.781181625971339,4.722490079602004,2.401831259585628,0.4349082631000351,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,6.035853051156003,-10.91818267437528,-1.216862811329094,2.314097073609032,1.4587402654486512,0.3293498152098491,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,91.53615960435636,-243.03233511929605,-27.66140805376851,5.159436177864336,1.922353101808568,0.199286883171144,0.0,1,Cable,10
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,93.98729883096982,-235.70054099253548,-18.812247587252216,0.0648432386939248,0.0258567113449572,0.0051754105252896,0.0,1,Cable,3
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,82.66320085385534,-215.5529709749605,-19.31804410133265,1.0786128351133186,0.406019445081597,0.0749556797305039,0.0,1,Cable,40
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,84.4271042324771,-210.03954153550933,-28.645272861044614,1.6481629719198168,0.6352112239606811,0.0915350518646462,0.0,1,Cable,14
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,139.95767035613318,-111.15705608486388,-11.624989133961432,28.274229765557536,10.485865480748627,0.5417533655285496,0.0,1,Cable,19
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,156.91506824910218,-66.04270796330877,-19.745404569230963,4.650813197495289,1.7445147424747347,0.1133413796058278,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,179.9436594023241,-3.37211650249212,-5.710461327981467,15.167910274064615,5.685228722808517,1.6539294875511636,0.0,1,Cable,7
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,173.69155623157914,29.800951837543035,-11.93661075071161,1.6488806024946854,0.6978061063840642,0.2126223297003804,0.0,1,Cable,3
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,209.1708014648825,74.62851293019138,-5.148562299254565,8.027380815243845,3.00707452154424,1.1903673969179227,0.0,1,Cable,6
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,202.9348164742984,58.61366065682137,1.6256050642693824,5.53286879148034,2.017821849836168,0.8378415231744476,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,202.3132285209948,55.430237056081104,-17.022317904353315,4.057421745011283,1.5327946670568051,0.6056305427001583,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,164.56695187402866,-9.901503890961768,-0.8195198113753586,3.2399722493046657,1.2487418351627753,0.3688619274652601,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,158.39470507526798,-11.45728968909155,-16.42656985438709,6.8540233230313135,2.456057934671719,0.7225118553385421,0.0,1,Cable,6
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,151.29732834822363,-29.845268985095693,-27.481223953805685,9.560924617200657,3.5861480112395725,0.9809794396215352,0.0,1,Cable,7
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,157.70907374299804,-63.28808251175978,-10.573049250114032,3.901535915319585,1.3477682697106277,0.1316846703343408,0.0,1,Cable,5
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,136.83190260055565,-105.3225757189405,-6.307705459362925,14.271635183724824,5.333212046081314,0.2838870409409431,0.0,1,Cable,8
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,130.6130310123939,-85.59726449738002,-29.548198511933503,31.11580255774716,11.57184454146642,0.6532197244273625,0.0,1,Cable,28
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,138.91496710447478,-115.36989693769657,-30.021295793728605,28.878733339003304,10.67182307845394,0.5509259425610686,0.0,1,Cable,31
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,139.33221105325924,-113.43672099741192,-20.81761849493703,28.79959420119934,10.723471731011584,0.5635421075530367,0.0,1,Cable,39
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,128.8553544468773,-115.7174701879883,-6.507036202588292,11.75226804644123,7.58663221513531,0.2055809325536284,0.0,1,Cable,15
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,125.65452735367384,-100.21765383483223,-11.563613453402386,25.78926651673912,9.4756151271838,0.46406982520827,0.0,1,Cable,27
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,123.06967361996512,-106.68022536395569,-20.8294027327721,16.507279845356408,6.184119231864386,0.3783042435296195,0.0,1,Cable,26
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,137.83030288321132,-66.83199480847513,-19.965253787695268,23.88884656602397,8.828327010954013,0.6452145360490427,0.0,1,Cable,17
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,147.75961696475878,-65.7865812499187,-5.5036089615247015,12.620672701686471,12.11371914510238,0.4114001910614924,0.0,1,Cable,14
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,166.6232583972027,-39.38778426571295,-9.587463072931245,1.3059597503687923,0.4506858037707388,0.1421466992922209,0.0,1,Cable,3
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,166.33549058148634,-40.76518382898057,-18.842153086968786,12.248779586423405,4.543786840522756,1.2582963096311026,0.0,1,Cable,8
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,167.84952645228722,-37.405452691925134,-27.60821851684845,12.70387265484002,4.702836435673873,1.2784150159498893,0.0,1,Cable,8
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,175.51612525757668,34.02466356770957,-2.2328207680503738,2.1166500869296243,0.7531909564101227,0.2081294586034987,0.0,1,Cable,3
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,195.6301862151887,37.33872676278949,-19.43995510044736,1.8952214938348604,0.8447234408569955,0.2001528053096137,0.0,1,Cable,3
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,164.933649309108,5.573167614663939,-5.4859355210904415,1.1403176793268317,0.484356151947054,0.1352932214806834,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,160.08572648257214,-21.873349687001777,-2.226996176657395,6.109985310400976,2.156466108148038,0.6590035027730343,0.0,1,Cable,3
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,155.14235856538676,-20.87941800084817,-8.245966265433921,12.068916810190643,4.388003084062802,1.1994032764502247,0.0,1,Cable,8
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,172.26801251990577,-24.861129911249883,-17.189629437980496,5.093325130485052,1.928004860867276,0.5583219694022503,0.0,1,Cable,6
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,152.8269720792474,-26.48246891984639,-17.948616688530027,6.324688911293848,2.376708706844198,0.7319881020728047,0.0,1,Cable,6
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,149.15442201184243,-87.06642668528451,-20.29119735773649,14.152417569545833,5.249461390162367,0.3947625982636396,0.0,1,Cable,12
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,121.1318309428218,-111.15297989874904,-30.0664878010487,10.908903966068166,4.029320531174051,0.210899553011302,0.0,1,Cable,21
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,170.79376469559045,-28.041931702189785,-8.37431021601763,2.958469801672983,1.185916112926492,0.2088135468200977,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,201.76210664877863,106.01050520864165,-10.307893809788888,3.430795555236429,1.2847384559867123,0.5144547591223603,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,210.68127900016304,128.7342920750304,11.649229173282835,7.079891024645036,2.661930139075821,1.1449894637632916,0.0,1,Cable,4
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,232.14991954136835,136.98243644691377,13.99757820356281,10.94394042601786,4.108652245776057,1.7930450159870386,0.0,1,Cable,7
scene_1,5,processed/scene_1/frame_005.npz,0.0,0.0,0.0,0.0,190.039421100241,23.75088191978695,-2.739550032769704,4.590742488566121,1.692272101239638,0.5696531237182443,0.0,1,Cable,5
